"","male","ageyears","recid"
"7090",1,39,0
"7091",1,27,0
"7092",1,23,0
"7093",1,28,1
"7094",1,37,0
"7095",1,21,0
"7096",1,26,0
"7097",1,34,0
"7098",1,23,1
"7099",0,25,0
"7100",1,35,0
"7101",1,34,1
"7102",1,29,0
"7103",1,41,1
"7104",1,66,0
"7105",1,18,0
"7106",1,31,1
"7107",1,23,0
"7108",1,22,0
"7109",1,25,1
"7110",1,30,0
"7111",1,27,1
"7112",1,17,0
"7113",1,61,0
"7114",1,23,0
"7115",1,20,1
"7116",1,23,1
"7117",1,36,1
"7118",1,23,1
"7119",1,25,0
"7120",1,21,0
"7121",1,25,0
"7122",1,24,1
"7123",1,22,0
"7124",1,20,0
"7125",1,49,0
"7126",1,20,1
"7127",1,18,1
"7128",1,19,0
"7129",1,20,0
"7130",1,20,0
"7131",1,26,0
"7132",1,31,1
"7133",1,51,1
"7134",1,25,0
"7135",1,43,1
"7136",1,19,1
"7137",1,18,1
"7138",1,27,1
"7139",1,27,0
"7140",1,60,0
"7141",1,35,0
"7142",1,23,0
"7143",1,27,1
"7144",1,30,0
"7145",1,24,1
"7146",1,24,0
"7147",1,58,0
"7148",1,62,1
"7149",1,19,1
"7150",1,23,1
"7151",1,21,1
"7152",1,36,0
"7153",1,29,0
"7154",1,21,0
"7155",1,28,1
"7156",1,26,0
"7157",1,39,0
"7158",1,19,1
"7159",1,53,0
"7160",1,21,0
"7161",0,19,0
"7162",1,31,1
"7163",0,61,0
"7164",1,23,1
"7165",1,29,1
"7166",1,24,1
"7167",1,22,0
"7168",1,24,1
"7169",1,19,1
"7170",1,20,1
"7171",1,32,1
"7172",1,21,0
"7173",1,22,0
"7174",1,20,1
"7175",1,34,0
"7176",0,23,0
"7177",1,18,1
"7178",1,18,1
"7179",1,18,1
"7180",1,25,0
"7181",1,26,0
"7182",1,21,0
"7183",1,22,0
"7184",1,20,1
"7185",1,22,0
"7186",1,19,1
"7187",1,30,0
"7188",1,24,1
"7189",1,22,0
"7190",1,18,1
"7191",1,20,0
"7192",1,17,1
"7193",0,35,1
"7194",1,26,0
"7195",1,17,1
"7196",1,33,0
"7197",1,26,0
"7198",0,22,0
"7199",1,38,0
"7200",0,21,1
"7201",1,35,0
"7202",1,23,0
"7203",0,24,1
"7204",0,36,0
"7205",1,57,0
"7206",1,20,0
"7207",1,19,1
"7208",1,22,1
"7209",1,46,0
"7210",1,27,1
"7211",1,41,0
"7212",1,23,0
"7213",1,22,1
"7214",1,20,0
"7215",1,26,0
"7216",1,28,1
"7217",0,19,0
"7218",1,21,0
"7219",1,32,0
"7220",1,49,0
"7221",1,22,0
"7222",1,26,0
"7223",0,19,0
"7224",0,22,1
"7225",1,23,0
"7226",1,24,0
"7227",1,36,0
"7228",1,30,0
"7229",1,52,1
"7230",1,22,1
"7231",1,25,0
"7232",1,33,0
"7233",1,29,1
"7234",1,22,1
"7235",1,25,0
"7236",1,28,0
"7237",1,41,0
"7238",1,37,0
"7239",1,21,1
"7240",1,17,1
"7241",1,24,1
"7242",1,53,0
"7243",1,25,1
"7244",0,51,0
"7245",1,23,0
"7246",1,28,0
"7247",1,44,0
"7248",0,23,0
"7249",1,26,1
"7250",1,28,1
"7251",0,24,0
"7252",1,30,0
"7253",1,78,0
"7254",1,64,0
"7255",1,17,1
"7256",1,24,1
"7257",1,23,0
"7258",1,24,0
"7259",1,19,0
"7260",1,24,0
"7261",1,22,0
"7262",1,30,1
"7263",1,21,0
"7264",1,25,0
"7265",1,20,1
"7266",1,23,0
"7267",1,24,1
"7268",1,20,0
"7269",1,31,1
"7270",1,27,0
"7271",1,24,0
"7272",1,65,0
"7273",1,17,0
"7274",1,27,0
"7275",1,24,1
"7276",1,23,0
"7277",1,48,1
"7278",1,26,1
"7279",1,51,1
"7280",1,30,0
"7281",1,19,0
"7282",1,46,1
"7283",1,36,0
"7284",0,22,0
"7285",1,25,0
"7286",1,29,0
"7287",1,28,1
"7288",1,35,1
"7289",1,21,0
"7290",1,24,1
"7291",1,20,0
"7292",1,24,0
"7293",1,20,0
"7294",1,29,0
"7295",1,29,0
"7296",1,22,0
"7297",1,22,0
"7298",1,38,1
"7299",1,24,1
"7300",1,28,0
"7301",1,39,0
"7302",1,31,0
"7303",1,20,0
"7304",1,33,0
"7305",1,25,1
"7306",1,29,0
"7307",1,20,1
"7308",1,21,1
"7309",1,19,0
"7310",1,24,1
"7311",1,22,0
"7312",1,20,1
"7313",1,24,0
"7314",1,23,0
"7315",1,50,0
"7316",1,19,1
"7317",1,18,0
"7318",1,35,1
"7319",1,26,0
"7320",1,26,0
"7321",1,22,1
"7322",1,27,1
"7323",0,23,0
"7324",1,21,0
"7325",1,28,1
"7326",1,22,0
"7327",1,22,1
"7328",1,41,0
"7329",1,35,0
"7330",1,22,1
"7331",1,22,0
"7332",1,21,0
"7333",1,29,0
"7334",1,31,0
"7335",0,27,0
"7336",0,24,0
"7337",1,30,0
"7338",1,23,1
"7339",1,20,0
"7340",1,18,1
"7341",1,46,0
"7342",1,38,0
"7343",1,52,0
"7344",1,27,1
"7345",1,25,1
"7346",1,21,1
"7347",1,19,0
"7348",1,36,0
"7349",1,20,1
"7350",1,17,0
"7351",1,17,0
"7352",1,33,0
"7353",1,19,1
"7354",1,20,1
"7355",0,25,0
"7356",1,30,0
"7357",1,37,1
"7358",1,31,1
"7359",1,21,0
"7360",1,18,0
"7361",1,25,0
"7362",1,46,0
"7363",1,25,1
"7364",1,22,0
"7365",1,26,0
"7366",1,23,0
"7367",1,21,0
"7368",1,26,0
"7369",1,24,0
"7370",1,33,0
"7371",1,21,1
"7372",1,24,0
"7373",1,22,0
"7374",1,26,0
"7375",1,16,0
"7376",1,21,1
"7377",1,29,0
"7378",1,35,1
"7379",1,23,0
"7380",1,40,0
"7381",1,26,0
"7382",1,19,1
"7383",1,33,1
"7384",1,37,0
"7385",1,21,0
"7386",1,42,0
"7387",1,49,1
"7388",1,21,0
"7389",1,18,1
"7390",1,26,0
"7391",1,25,1
"7392",1,19,1
"7393",1,57,0
"7394",1,20,1
"7395",1,22,0
"7396",1,19,1
"7397",1,56,1
"7398",1,26,0
"7399",1,34,0
"7400",1,24,0
"7401",1,29,0
"7402",1,24,0
"7403",1,30,1
"7404",0,22,0
"7405",1,19,0
"7406",1,39,0
"7407",1,28,1
"7408",1,28,0
"7409",1,22,0
"7410",1,26,0
"7411",1,18,1
"7412",1,19,1
"7413",1,21,1
"7414",1,40,0
"7415",0,23,1
"7416",1,46,0
"7417",0,35,0
"7418",1,23,0
"7419",1,38,0
"7420",1,27,1
"7421",1,50,1
"7422",1,28,0
"7423",1,25,0
"7424",0,21,0
"7425",1,21,0
"7426",1,20,0
"7427",1,42,1
"7428",1,56,0
"7429",1,34,0
"7430",1,31,0
"7431",1,30,0
"7432",1,45,0
"7433",1,24,0
"7434",1,42,1
"7435",1,20,1
"7436",1,22,0
"7437",1,50,0
"7438",0,28,0
"7439",1,23,0
"7440",1,25,1
"7441",1,28,0
"7442",1,29,0
"7443",0,25,0
"7444",1,32,0
"7445",1,28,1
"7446",1,28,1
"7447",1,31,1
"7448",1,26,0
"7449",1,16,1
"7450",1,21,1
"7451",1,24,0
"7452",1,32,1
"7453",1,40,0
"7454",1,28,0
"7455",1,65,0
"7456",1,21,0
"7457",1,39,0
"7458",1,25,0
"7459",1,57,0
"7460",1,22,0
"7461",1,20,1
"7462",1,25,1
"7463",1,35,0
"7464",1,48,0
"7465",1,28,0
"7466",1,24,1
"7467",1,20,1
"7468",1,17,0
"7469",1,27,0
"7470",1,25,1
"7471",0,21,0
"7472",1,55,0
"7473",1,22,0
"7474",1,22,0
"7475",1,59,0
"7476",1,32,1
"7477",1,26,1
"7478",1,28,1
"7479",1,48,1
"7480",1,36,1
"7481",1,23,1
"7482",1,17,0
"7483",1,26,0
"7484",1,27,1
"7485",1,32,1
"7486",1,29,0
"7487",1,21,0
"7488",1,29,0
"7489",1,28,1
"7490",1,22,0
"7491",1,31,0
"7492",1,23,0
"7493",1,20,0
"7494",1,47,0
"7495",1,26,0
"7496",1,28,0
"7497",1,18,1
"7498",1,28,0
"7499",1,22,0
"7500",1,18,1
"7501",1,22,0
"7502",1,48,0
"7503",1,18,1
"7504",0,42,0
"7505",1,44,0
"7506",1,18,0
"7507",1,24,0
"7508",1,26,0
"7509",1,24,1
"7510",1,22,1
"7511",1,28,1
"7512",1,53,1
"7513",1,18,1
"7514",1,30,0
"7515",0,33,0
"7516",0,31,0
"7517",1,55,1
"7518",1,20,0
"7519",1,18,0
"7520",1,23,1
"7521",1,20,1
"7522",1,23,0
"7523",1,20,1
"7524",1,52,0
"7525",1,29,1
"7526",1,31,0
"7527",1,39,0
"7528",1,17,0
"7529",1,18,0
"7530",1,56,0
"7531",1,21,0
"7532",1,21,1
"7533",1,31,1
"7534",1,41,0
"7535",1,47,0
"7536",1,26,0
"7537",0,33,0
"7538",1,59,0
"7539",1,26,0
"7540",0,24,0
"7541",1,24,0
"7542",1,31,0
"7543",1,23,0
"7544",1,47,0
"7545",1,39,1
"7546",1,31,0
"7547",1,19,0
"7548",1,34,0
"7549",1,28,0
"7550",1,30,0
"7551",1,27,0
"7552",1,31,0
"7553",1,24,1
"7554",1,39,0
"7555",1,19,0
"7556",1,25,0
"7557",1,18,0
"7558",1,31,0
"7559",1,18,1
"7560",1,18,0
"7561",1,40,0
"7562",1,44,0
"7563",1,18,1
"7564",1,18,1
"7565",1,21,1
"7566",0,19,0
"7567",1,52,1
"7568",1,26,0
"7569",1,36,0
"7570",1,23,0
"7571",0,20,0
"7572",1,31,0
"7573",1,31,0
"7574",1,21,1
"7575",1,18,1
"7576",1,27,0
"7577",1,42,0
"7578",1,25,0
"7579",1,33,0
"7580",1,36,0
"7581",1,19,1
"7582",1,29,0
"7583",1,43,0
"7584",1,30,0
"7585",1,28,0
"7586",1,22,1
"7587",1,19,1
"7588",1,24,1
"7589",1,22,0
"7590",1,23,0
"7591",1,32,0
"7592",1,34,0
"7593",1,18,1
"7594",1,20,1
"7595",1,41,0
"7596",1,41,0
"7597",1,18,1
"7598",1,21,0
"7599",1,29,0
"7600",1,31,1
"7601",1,21,1
"7602",1,21,1
"7603",1,56,1
"7604",1,24,0
"7605",0,25,0
"7606",1,45,0
"7607",1,26,0
"7608",1,24,0
"7609",1,41,0
"7610",1,57,0
"7611",1,24,0
"7612",1,18,0
"7613",1,19,1
"7614",1,30,0
"7615",1,23,0
"7616",1,18,0
"7617",1,55,0
"7618",1,21,1
"7619",1,22,0
"7620",1,21,0
"7621",1,40,0
"7622",1,55,0
"7623",1,25,1
"7624",1,30,1
"7625",1,24,1
"7626",1,49,0
"7627",1,25,0
"7628",1,24,1
"7629",1,69,1
"7630",1,31,1
"7631",0,19,0
"7632",1,32,0
"7633",1,24,0
"7634",1,24,0
"7635",1,21,1
"7636",1,22,1
"7637",1,45,1
"7638",1,44,0
"7639",1,18,0
"7640",1,43,0
"7641",1,46,0
"7642",1,37,1
"7643",1,20,1
"7644",1,18,0
"7645",1,22,1
"7646",1,27,0
"7647",1,24,0
"7648",1,21,0
"7649",1,51,0
"7650",1,40,0
"7651",1,24,1
"7652",1,33,0
"7653",1,18,0
"7654",1,25,0
"7655",1,23,0
"7656",1,38,0
"7657",1,24,1
"7658",1,52,0
"7659",1,38,0
"7660",1,30,0
"7661",1,21,0
"7662",1,21,1
"7663",1,53,0
"7664",1,40,1
"7665",1,28,1
"7666",1,17,0
"7667",1,18,1
"7668",1,22,1
"7669",1,20,1
"7670",1,31,1
"7671",1,18,0
"7672",1,42,1
"7673",1,27,0
"7674",1,40,0
"7675",1,22,0
"7676",1,36,1
"7677",1,24,1
"7678",1,21,0
"7679",1,45,1
"7680",1,29,0
"7681",1,23,0
"7682",0,24,0
"7683",1,42,0
"7684",1,21,1
"7685",1,18,1
"7686",1,43,0
"7687",1,21,1
"7688",1,19,1
"7689",1,26,0
"7690",1,38,0
"7691",1,28,1
"7692",1,21,1
"7693",1,26,0
"7694",1,29,1
"7695",1,20,0
"7696",1,31,0
"7697",1,32,1
"7698",1,20,0
"7699",1,41,1
"7700",1,22,1
"7701",1,38,0
"7702",1,33,1
"7703",1,36,0
"7704",1,21,0
"7705",0,24,0
"7706",1,58,0
"7707",1,29,1
"7708",1,32,0
"7709",1,24,0
"7710",1,22,0
"7711",1,24,0
"7712",1,18,1
"7713",1,18,0
"7714",1,40,0
"7715",1,21,0
"7716",1,23,1
"7717",1,37,1
"7718",1,55,0
"7719",1,49,0
"7720",1,56,0
"7721",1,24,1
"7722",1,34,0
"7723",1,23,0
"7724",1,33,0
"7725",1,25,0
"7726",1,18,0
"7727",1,22,1
"7728",1,36,1
"7729",1,21,1
"7730",0,18,0
"7731",1,22,1
"7732",0,46,0
"7733",1,23,0
"7734",1,34,0
"7735",1,24,0
"7736",1,21,1
"7737",1,28,0
"7738",1,36,0
"7739",1,29,1
"7740",1,26,1
"7741",1,22,0
"7742",1,26,0
"7743",1,46,1
"7744",1,51,0
"7745",1,29,1
"7746",1,23,1
"7747",1,32,0
"7748",0,57,0
"7749",1,28,0
"7750",1,57,0
"7751",1,19,0
"7752",1,45,1
"7753",1,50,0
"7754",1,35,1
"7755",1,28,0
"7756",1,20,0
"7757",1,19,1
"7758",1,29,0
"7759",0,32,0
"7760",1,24,1
"7761",1,31,0
"7762",1,20,0
"7763",1,55,0
"7764",1,25,0
"7765",1,24,0
"7766",1,30,0
"7767",1,23,1
"7768",1,17,1
"7769",1,33,1
"7770",1,31,1
"7771",1,36,1
"7772",1,22,1
"7773",1,20,0
"7774",1,23,0
"7775",1,38,0
"7776",1,22,1
"7777",1,35,0
"7778",1,17,0
"7779",1,28,0
"7780",1,50,1
"7781",1,21,0
"7782",1,21,1
"7783",1,22,0
"7784",1,29,0
"7785",1,23,1
"7786",1,24,1
"7787",1,22,1
"7788",1,21,0
"7789",1,33,0
"7790",1,30,1
"7791",1,28,0
"7792",1,26,1
"7793",1,53,0
"7794",1,37,0
"7795",1,20,1
"7796",1,18,0
"7797",1,18,0
"7798",1,31,0
"7799",0,19,1
"7800",1,25,1
"7801",1,32,1
"7802",1,25,1
"7803",1,26,0
"7804",1,26,1
"7805",1,21,0
"7806",0,25,0
"7807",1,20,1
"7808",1,20,0
"7809",1,45,1
"7810",1,23,0
"7811",1,37,0
"7812",1,23,1
"7813",1,34,1
"7814",1,24,0
"7815",1,42,0
"7816",1,32,0
"7817",1,18,0
"7818",1,19,1
"7819",1,30,1
"7820",1,20,1
"7821",0,72,0
"7822",1,29,0
"7823",1,22,1
"7824",1,28,0
"7825",1,27,1
"7826",1,32,0
"7827",1,31,1
"7828",1,18,0
"7829",1,18,0
"7830",1,27,0
"7831",1,21,1
"7832",1,34,0
"7833",1,27,1
"7834",1,28,0
"7835",1,44,0
"7836",1,45,0
"7837",1,21,0
"7838",1,41,1
"7839",1,20,1
"7840",1,30,1
"7841",1,28,1
"7842",1,23,0
"7843",1,44,0
"7844",1,24,0
"7845",1,19,0
"7846",1,21,0
"7847",1,23,0
"7848",1,55,0
"7849",1,21,0
"7850",1,20,0
"7851",1,34,0
"7852",1,32,1
"7853",0,54,0
"7854",1,23,0
"7855",1,20,0
"7856",0,63,0
"7857",1,22,0
"7858",1,40,1
"7859",1,48,0
"7860",1,21,1
"7861",1,21,1
"7862",1,26,1
"7863",1,43,0
"7864",1,21,1
"7865",1,18,0
"7866",1,60,0
"7867",1,22,0
"7868",1,19,0
"7869",1,48,0
"7870",1,40,0
"7871",1,51,0
"7872",1,19,1
"7873",1,29,0
"7874",1,21,1
"7875",1,22,0
"7876",1,28,0
"7877",1,60,0
"7878",1,49,0
"7879",1,17,1
"7880",1,33,0
"7881",0,30,0
"7882",1,24,0
"7883",1,30,0
"7884",1,25,1
"7885",1,60,0
"7886",1,18,0
"7887",1,48,0
"7888",1,25,0
"7889",1,21,0
"7890",1,18,0
"7891",1,22,0
"7892",1,19,0
"7893",0,21,0
"7894",1,27,0
"7895",1,42,0
"7896",1,39,1
"7897",1,40,1
"7898",1,24,1
"7899",1,55,0
"7900",1,31,1
"7901",1,28,1
"7902",1,34,0
"7903",0,19,0
"7904",1,21,0
"7905",1,30,0
"7906",1,26,0
"7907",1,61,0
"7908",1,22,0
"7909",1,51,1
"7910",1,22,1
"7911",1,22,0
"7912",1,23,0
"7913",1,20,0
"7914",1,22,0
"7915",1,31,1
"7916",1,25,0
"7917",1,18,0
"7918",1,38,0
"7919",1,40,1
"7920",1,21,1
"7921",1,58,0
"7922",1,19,0
"7923",1,20,1
"7924",1,24,0
"7925",1,25,0
"7926",1,32,0
"7927",1,50,1
"7928",1,18,1
"7929",1,24,0
"7930",1,19,1
"7931",1,28,0
"7932",1,31,1
"7933",1,50,1
"7934",1,28,1
"7935",1,25,1
"7936",1,33,1
"7937",1,23,0
"7938",1,30,0
"7939",1,23,0
"7940",1,35,1
"7941",1,41,0
"7942",1,16,1
"7943",1,25,1
"7944",1,25,1
"7945",1,30,1
"7946",1,20,0
"7947",1,28,1
"7948",1,33,0
"7949",1,30,0
"7950",1,20,1
"7951",1,32,1
"7952",1,39,0
"7953",1,47,0
"7954",1,24,0
"7955",1,37,0
"7956",1,23,0
"7957",1,22,1
"7958",1,34,0
"7959",1,26,0
"7960",1,22,0
"7961",1,26,0
"7962",1,40,1
"7963",0,19,0
"7964",1,18,1
"7965",1,22,0
"7966",1,20,0
"7967",1,31,0
"7968",1,19,1
"7969",1,20,1
"7970",1,57,0
"7971",1,24,1
"7972",1,47,1
"7973",1,25,0
"7974",1,33,1
"7975",1,46,0
"7976",1,38,0
"7977",1,30,1
"7978",1,22,0
"7979",1,27,0
"7980",1,32,0
"7981",1,30,0
"7982",1,20,1
"7983",1,18,0
"7984",1,20,0
"7985",1,21,0
"7986",1,17,0
"7987",1,22,0
"7988",0,19,1
"7989",1,34,0
"7990",1,29,1
"7991",1,32,0
"7992",1,22,1
"7993",1,25,1
"7994",1,17,1
"7995",1,44,0
"7996",1,34,0
"7997",1,53,1
"7998",1,50,0
"7999",1,37,0
"8000",1,19,0
"8001",0,24,0
"8002",1,22,0
"8003",1,20,0
"8004",1,21,0
"8005",1,28,0
"8006",1,30,0
"8007",1,27,0
"8008",1,21,0
"8009",1,17,1
"8010",0,50,0
"8011",1,35,0
"8012",1,20,1
"8013",1,19,1
"8014",1,28,0
"8015",1,44,0
"8016",1,19,1
"8017",1,17,1
"8018",1,39,0
"8019",1,29,0
"8020",1,24,0
"8021",1,35,0
"8022",1,34,1
"8023",1,17,1
"8024",0,26,0
"8025",1,30,0
"8026",1,49,1
"8027",1,33,0
"8028",1,19,1
"8029",1,48,0
"8030",1,24,0
"8031",1,37,0
"8032",1,25,1
"8033",1,28,1
"8034",1,56,0
"8035",1,20,0
"8036",1,47,0
"8037",1,21,0
"8038",1,49,0
"8039",1,20,1
"8040",1,39,0
"8041",1,18,1
"8042",1,55,0
"8043",1,31,0
"8044",1,47,0
"8045",1,27,0
"8046",1,26,0
"8047",1,22,0
"8048",1,18,0
"8049",1,20,1
"8050",1,39,0
"8051",1,42,0
"8052",1,19,1
"8053",1,26,0
"8054",1,20,0
"8055",1,55,1
"8056",1,53,0
"8057",1,63,1
"8058",1,18,0
"8059",1,25,0
"8060",1,22,0
"8061",1,20,1
"8062",1,29,1
"8063",1,43,0
"8064",1,23,1
"8065",1,30,0
"8066",1,21,1
"8067",1,20,0
"8068",1,18,0
"8069",0,16,0
"8070",1,27,0
"8071",1,37,1
"8072",1,31,0
"8073",1,30,0
"8074",1,48,0
"8075",1,31,1
"8076",1,46,0
"8077",1,20,1
"8078",1,28,0
"8079",1,20,0
"8080",1,22,0
"8081",1,20,1
"8082",1,19,1
"8083",1,54,1
"8084",1,19,0
"8085",1,20,1
"8086",1,30,0
"8087",0,33,0
"8088",1,20,0
"8089",1,22,0
"8090",1,28,0
"8091",1,26,0
"8092",1,30,0
"8093",1,39,0
"8094",1,43,0
"8095",1,46,0
"8096",1,30,1
"8097",1,25,1
"8098",1,24,0
"8099",0,30,0
"8100",1,32,1
"8101",1,28,0
"8102",1,32,0
"8103",1,28,0
"8104",1,54,0
"8105",1,36,1
"8106",1,28,0
"8107",1,30,0
"8108",1,32,0
"8109",1,24,1
"8110",1,19,0
"8111",1,22,1
"8112",0,23,1
"8113",1,19,1
"8114",1,20,0
"8115",1,48,0
"8116",0,21,0
"8117",1,18,1
"8118",1,23,0
"8119",1,45,0
"8120",1,42,0
"8121",1,23,0
"8122",1,20,0
"8123",1,37,0
"8124",1,22,1
"8125",1,38,0
"8126",1,27,1
"8127",0,25,1
"8128",1,36,0
"8129",1,50,0
"8130",1,40,0
"8131",1,18,0
"8132",1,23,0
"8133",1,31,0
"8134",1,32,0
"8135",1,46,1
"8136",1,27,1
"8137",1,34,1
"8138",1,30,1
"8139",1,27,0
"8140",1,31,0
"8141",1,20,1
"8142",1,40,1
"8143",1,31,1
"8144",1,19,0
"8145",1,20,1
"8146",1,30,0
"8147",1,24,1
"8148",1,20,0
"8149",1,19,1
"8150",1,31,0
"8151",1,23,0
"8152",1,30,0
"8153",1,37,1
"8154",1,36,0
"8155",1,34,0
"8156",1,21,0
"8157",1,18,1
"8158",1,28,0
"8159",1,31,0
"8160",1,45,1
"8161",1,56,0
"8162",1,22,1
"8163",1,20,0
"8164",1,20,0
"8165",1,23,0
"8166",1,19,0
"8167",1,56,0
"8168",1,26,0
"8169",1,22,0
"8170",1,21,0
"8171",1,19,0
"8172",1,17,1
"8173",0,23,1
"8174",1,23,1
"8175",1,23,1
"8176",1,30,1
"8177",1,19,0
"8178",1,20,1
"8179",1,17,1
"8180",1,48,1
"8181",1,25,0
"8182",1,23,0
"8183",1,46,1
"8184",1,28,1
"8185",1,47,0
"8186",1,22,0
"8187",1,22,0
"8188",1,34,0
"8189",1,29,0
"8190",1,30,1
"8191",1,22,1
"8192",1,43,1
"8193",1,22,0
"8194",1,59,0
"8195",1,34,0
"8196",1,30,0
"8197",1,25,0
"8198",1,28,0
"8199",0,24,0
"8200",1,21,1
"8201",1,50,0
"8202",1,29,0
"8203",1,60,0
"8204",1,61,0
"8205",1,48,0
"8206",1,25,0
"8207",1,18,1
"8208",1,25,0
"8209",1,26,1
"8210",1,37,0
"8211",1,25,0
"8212",1,30,0
"8213",1,22,0
"8214",1,23,1
"8215",1,30,0
"8216",1,20,1
"8217",1,22,0
"8218",1,18,1
"8219",1,22,0
"8220",1,28,0
"8221",1,23,0
"8222",1,27,1
"8223",1,23,1
"8224",1,19,1
"8225",1,35,0
"8226",1,19,0
"8227",1,24,1
"8228",1,18,1
"8229",1,52,0
"8230",1,41,0
"8231",1,25,1
"8232",1,49,0
"8233",1,33,1
"8234",1,18,1
"8235",1,31,1
"8236",1,28,1
"8237",1,39,0
"8238",1,23,1
"8239",1,28,1
"8240",1,25,0
"8241",1,21,0
"8242",1,26,1
"8243",1,20,1
"8244",1,41,0
"8245",1,20,0
"8246",1,39,0
"8247",1,27,0
"8248",1,19,0
"8249",1,55,0
"8250",1,24,0
"8251",1,41,0
"8252",1,33,0
"8253",1,18,0
"8254",1,24,0
"8255",1,24,0
"8256",1,26,0
"8257",1,30,0
"8258",1,19,0
"8259",1,30,0
"8260",1,18,0
"8261",1,32,0
"8262",1,31,0
"8263",1,40,1
"8264",1,26,0
"8265",1,25,0
"8266",1,24,1
"8267",1,45,0
"8268",1,29,0
"8269",1,25,1
"8270",1,27,0
"8271",1,33,0
"8272",1,33,0
"8273",0,37,0
"8274",1,32,1
"8275",1,48,0
"8276",1,41,0
"8277",1,24,0
"8278",1,21,1
"8279",1,22,0
"8280",1,19,1
"8281",0,28,0
"8282",1,27,0
"8283",1,24,0
"8284",1,21,1
"8285",1,20,1
"8286",1,21,1
"8287",1,24,0
"8288",1,31,1
"8289",1,22,1
"8290",1,19,0
"8291",0,22,1
"8292",1,19,0
"8293",0,18,0
"8294",1,19,1
"8295",1,20,1
"8296",1,24,1
"8297",1,46,0
"8298",1,20,1
"8299",1,49,0
"8300",1,42,0
"8301",1,47,0
"8302",1,36,0
"8303",1,28,0
"8304",1,21,1
"8305",1,21,0
"8306",1,20,0
"8307",1,20,1
"8308",1,19,1
"8309",1,18,0
"8310",1,25,1
"8311",1,27,0
"8312",1,24,0
"8313",1,21,0
"8314",1,27,0
"8315",1,47,1
"8316",1,24,0
"8317",1,26,0
"8318",1,38,1
"8319",1,30,0
"8320",1,26,0
"8321",1,36,1
"8322",1,25,1
"8323",1,33,1
"8324",1,21,0
"8325",1,22,1
"8326",1,18,1
"8327",1,17,1
"8328",1,26,1
"8329",0,21,1
"8330",1,34,0
"8331",1,57,0
"8332",1,43,1
"8333",1,28,0
"8334",0,46,0
"8335",1,30,0
"8336",1,18,0
"8337",0,19,1
"8338",1,31,0
"8339",1,47,0
"8340",1,27,1
"8341",1,22,0
"8342",1,31,1
"8343",1,24,0
"8344",1,50,0
"8345",1,37,1
"8346",1,18,1
"8347",1,18,1
"8348",1,57,1
"8349",1,21,1
"8350",1,23,0
"8351",0,38,1
"8352",1,43,1
"8353",1,30,0
"8354",1,24,1
"8355",1,32,0
"8356",1,19,0
"8357",1,19,0
"8358",1,23,0
"8359",1,19,0
"8360",1,26,0
"8361",1,35,0
"8362",1,36,1
"8363",1,17,1
"8364",1,34,0
"8365",1,38,0
"8366",1,21,1
"8367",1,33,0
"8368",1,31,1
"8369",1,29,1
"8370",1,24,0
"8371",1,24,0
"8372",0,28,0
"8373",1,24,0
"8374",1,34,0
"8375",1,31,1
"8376",1,23,0
"8377",1,34,0
"8378",1,59,0
"8379",1,18,1
"8380",1,40,0
"8381",1,19,0
"8382",1,25,1
"8383",1,24,1
"8384",1,28,0
"8385",1,24,1
"8386",1,20,0
"8387",1,46,0
"8388",1,18,0
"8389",0,24,0
"8390",1,43,1
"8391",1,21,1
"8392",1,21,1
"8393",1,32,0
"8394",1,41,1
"8395",1,36,1
"8396",1,18,0
"8397",1,48,0
"8398",1,29,1
"8399",1,20,1
"8400",1,21,1
"8401",1,71,1
"8402",1,28,0
"8403",1,43,0
"8404",0,17,0
"8405",1,52,0
"8406",1,35,1
"8407",1,18,1
"8408",1,21,1
"8409",1,47,0
"8410",1,51,0
"8411",1,43,1
"8412",1,21,0
"8413",1,48,0
"8414",1,26,0
"8415",1,56,0
"8416",1,18,0
"8417",1,25,1
"8418",1,18,0
"8419",1,26,0
"8420",1,20,0
"8421",1,20,0
"8422",0,22,0
"8423",1,27,0
"8424",1,17,1
"8425",1,37,0
"8426",1,24,1
"8427",1,31,1
"8428",1,20,0
"8429",1,21,0
"8430",1,18,1
"8431",1,31,1
"8432",1,47,0
"8433",1,55,0
"8434",1,26,0
"8435",1,21,0
"8436",1,20,0
"8437",1,45,0
"8438",1,21,0
"8439",1,22,0
"8440",1,60,0
"8441",1,45,1
"8442",1,20,1
"8443",1,30,0
"8444",1,40,1
"8445",1,24,1
"8446",1,25,0
"8447",1,29,0
"8448",1,40,1
"8449",1,42,0
"8450",1,24,0
"8451",1,24,0
"8452",1,22,1
"8453",1,28,0
"8454",1,53,0
"8455",1,19,1
"8456",1,28,0
"8457",1,24,1
"8458",1,26,0
"8459",1,24,0
"8460",1,59,0
"8461",1,27,1
"8462",1,21,0
"8463",1,21,0
"8464",1,24,0
"8465",1,24,1
"8466",0,47,0
"8467",1,20,0
"8468",0,40,0
"8469",0,28,0
"8470",1,30,1
"8471",1,35,0
"8472",1,20,1
"8473",1,27,0
"8474",1,22,0
"8475",1,25,1
"8476",1,22,1
"8477",1,18,1
"8478",1,45,0
"8479",1,50,0
"8480",1,20,0
"8481",1,38,1
"8482",1,26,0
"8483",1,28,1
"8484",1,18,0
"8485",1,77,0
"8486",1,39,0
"8487",1,22,0
