"","male","ageyears","recid"
"7090",1,29,1
"7091",1,25,0
"7092",1,25,0
"7093",1,30,0
"7094",1,24,1
"7095",1,27,0
"7096",1,22,1
"7097",1,19,0
"7098",1,35,0
"7099",1,32,0
"7100",1,30,0
"7101",0,50,0
"7102",1,27,0
"7103",1,23,1
"7104",1,24,0
"7105",1,24,1
"7106",1,46,0
"7107",1,27,0
"7108",1,17,0
"7109",1,23,0
"7110",1,36,0
"7111",1,33,0
"7112",1,38,0
"7113",1,28,0
"7114",1,42,1
"7115",1,23,0
"7116",1,26,0
"7117",1,23,0
"7118",1,64,0
"7119",1,36,0
"7120",1,40,1
"7121",1,23,0
"7122",1,40,0
"7123",1,22,1
"7124",1,20,0
"7125",1,23,1
"7126",1,36,0
"7127",1,60,0
"7128",1,34,0
"7129",1,39,1
"7130",1,26,1
"7131",1,53,1
"7132",1,23,1
"7133",1,42,1
"7134",1,19,1
"7135",1,39,1
"7136",1,25,1
"7137",1,31,0
"7138",1,24,1
"7139",1,41,0
"7140",1,33,0
"7141",1,21,0
"7142",1,23,1
"7143",1,17,0
"7144",1,19,1
"7145",1,25,1
"7146",1,15,0
"7147",1,21,0
"7148",1,26,0
"7149",1,22,1
"7150",1,42,1
"7151",1,18,1
"7152",0,28,0
"7153",1,24,0
"7154",1,24,0
"7155",1,37,1
"7156",1,18,1
"7157",1,19,0
"7158",1,20,1
"7159",1,23,0
"7160",1,19,1
"7161",1,39,0
"7162",1,25,0
"7163",1,21,1
"7164",1,20,1
"7165",1,38,1
"7166",1,40,1
"7167",1,20,1
"7168",1,30,0
"7169",1,34,0
"7170",1,53,0
"7171",1,37,0
"7172",1,32,1
"7173",1,21,1
"7174",1,28,1
"7175",1,24,0
"7176",1,20,1
"7177",1,38,1
"7178",1,25,0
"7179",1,36,0
"7180",1,24,0
"7181",1,19,1
"7182",1,25,0
"7183",1,32,1
"7184",1,21,0
"7185",1,23,0
"7186",1,20,0
"7187",1,21,0
"7188",1,33,0
"7189",1,20,1
"7190",1,25,0
"7191",1,38,0
"7192",1,20,0
"7193",1,18,0
"7194",1,40,0
"7195",1,40,0
"7196",1,31,0
"7197",1,60,0
"7198",1,28,0
"7199",1,22,1
"7200",1,45,1
"7201",1,29,0
"7202",1,39,0
"7203",1,33,0
"7204",1,22,1
"7205",1,23,0
"7206",1,18,0
"7207",1,55,0
"7208",1,23,1
"7209",1,29,0
"7210",1,49,0
"7211",1,25,1
"7212",1,34,0
"7213",1,24,0
"7214",1,20,0
"7215",1,39,0
"7216",1,51,0
"7217",1,26,0
"7218",1,36,0
"7219",1,32,0
"7220",1,20,1
"7221",0,21,0
"7222",1,19,1
"7223",1,23,0
"7224",1,28,0
"7225",1,52,1
"7226",1,25,0
"7227",1,28,1
"7228",1,21,1
"7229",1,48,0
"7230",1,22,1
"7231",1,25,0
"7232",1,29,0
"7233",0,24,0
"7234",1,31,0
"7235",1,29,1
"7236",1,64,0
"7237",0,32,0
"7238",1,27,0
"7239",1,24,1
"7240",1,27,0
"7241",1,22,0
"7242",1,30,0
"7243",1,49,1
"7244",1,22,1
"7245",1,28,0
"7246",1,20,1
"7247",1,28,1
"7248",1,19,1
"7249",1,17,0
"7250",1,17,0
"7251",1,34,0
"7252",1,52,0
"7253",1,18,1
"7254",1,27,1
"7255",1,35,0
"7256",1,21,0
"7257",1,33,0
"7258",1,31,1
"7259",1,33,1
"7260",1,24,0
"7261",1,24,0
"7262",1,32,1
"7263",1,23,1
"7264",1,23,0
"7265",1,24,0
"7266",1,22,1
"7267",0,28,1
"7268",1,20,0
"7269",1,20,0
"7270",1,20,0
"7271",1,32,0
"7272",1,28,1
"7273",1,26,0
"7274",1,21,0
"7275",1,20,1
"7276",1,20,1
"7277",1,33,0
"7278",1,41,0
"7279",1,37,0
"7280",1,23,0
"7281",1,22,0
"7282",1,30,1
"7283",1,21,0
"7284",1,21,1
"7285",1,39,1
"7286",1,19,0
"7287",1,29,0
"7288",1,27,1
"7289",1,17,0
"7290",1,23,1
"7291",1,30,1
"7292",1,28,1
"7293",1,36,1
"7294",1,33,0
"7295",1,32,0
"7296",1,38,0
"7297",1,18,1
"7298",1,19,1
"7299",1,38,0
"7300",1,25,0
"7301",0,27,0
"7302",1,18,1
"7303",1,28,1
"7304",1,18,1
"7305",1,36,0
"7306",1,32,1
"7307",1,26,0
"7308",1,20,0
"7309",1,35,1
"7310",1,25,1
"7311",1,51,0
"7312",0,25,0
"7313",1,18,1
"7314",1,25,0
"7315",1,26,0
"7316",0,24,0
"7317",1,40,0
"7318",1,18,1
"7319",1,36,1
"7320",1,18,0
"7321",1,21,0
"7322",1,33,0
"7323",1,43,0
"7324",1,27,0
"7325",1,42,1
"7326",1,23,0
"7327",1,32,0
"7328",1,19,0
"7329",1,27,0
"7330",1,24,0
"7331",1,29,0
"7332",1,52,0
"7333",1,25,0
"7334",0,20,0
"7335",1,20,0
"7336",1,36,0
"7337",1,23,0
"7338",1,17,1
"7339",1,35,0
"7340",1,32,1
"7341",1,26,0
"7342",1,33,0
"7343",1,35,0
"7344",1,21,0
"7345",1,30,0
"7346",1,53,1
"7347",1,32,0
"7348",1,45,1
"7349",1,40,0
"7350",1,33,0
"7351",0,29,0
"7352",1,42,0
"7353",1,49,1
"7354",1,20,0
"7355",1,36,1
"7356",1,22,0
"7357",1,24,0
"7358",1,20,1
"7359",1,20,1
"7360",1,32,0
"7361",1,28,1
"7362",1,22,0
"7363",1,42,0
"7364",1,25,0
"7365",1,24,0
"7366",1,23,0
"7367",1,21,0
"7368",1,26,1
"7369",1,30,0
"7370",1,20,1
"7371",1,23,1
"7372",1,19,1
"7373",1,37,0
"7374",1,57,0
"7375",1,49,0
"7376",1,25,0
"7377",1,28,0
"7378",1,31,1
"7379",1,20,1
"7380",1,41,1
"7381",1,22,0
"7382",1,25,0
"7383",1,61,0
"7384",1,26,1
"7385",1,20,1
"7386",1,23,1
"7387",1,33,1
"7388",1,67,0
"7389",1,31,0
"7390",1,24,1
"7391",1,21,1
"7392",1,21,0
"7393",1,34,0
"7394",1,44,0
"7395",1,23,1
"7396",1,18,1
"7397",1,19,1
"7398",1,25,1
"7399",1,21,0
"7400",1,23,0
"7401",1,20,0
"7402",1,21,0
"7403",0,20,1
"7404",1,20,1
"7405",1,43,1
"7406",1,31,0
"7407",1,21,0
"7408",1,26,0
"7409",1,44,0
"7410",0,37,1
"7411",1,25,0
"7412",1,55,1
"7413",1,34,0
"7414",1,19,1
"7415",1,29,0
"7416",1,25,0
"7417",0,21,1
"7418",1,46,1
"7419",1,29,0
"7420",1,24,0
"7421",1,18,0
"7422",1,20,0
"7423",1,29,0
"7424",1,19,1
"7425",1,43,0
"7426",1,24,0
"7427",1,26,1
"7428",1,22,0
"7429",0,26,1
"7430",1,42,0
"7431",1,20,0
"7432",1,33,0
"7433",1,28,0
"7434",0,30,0
"7435",1,35,1
"7436",1,30,0
"7437",1,24,0
"7438",1,24,1
"7439",1,25,1
"7440",1,27,0
"7441",1,29,0
"7442",1,20,1
"7443",1,26,1
"7444",1,30,1
"7445",1,21,0
"7446",1,28,0
"7447",1,22,0
"7448",1,19,0
"7449",1,26,1
"7450",1,38,0
"7451",1,25,1
"7452",1,23,1
"7453",1,29,0
"7454",1,18,1
"7455",1,24,1
"7456",1,43,0
"7457",1,35,0
"7458",1,37,0
"7459",1,23,0
"7460",1,38,1
"7461",1,32,0
"7462",1,31,1
"7463",0,32,0
"7464",1,17,1
"7465",1,28,1
"7466",1,38,0
"7467",1,37,0
"7468",1,25,0
"7469",1,26,0
"7470",1,18,0
"7471",1,28,1
"7472",1,24,0
"7473",1,35,1
"7474",1,24,0
"7475",1,33,0
"7476",1,27,1
"7477",1,28,0
"7478",1,42,0
"7479",1,45,1
"7480",1,22,0
"7481",1,28,0
"7482",1,20,0
"7483",1,33,1
"7484",1,18,0
"7485",1,24,1
"7486",1,31,0
"7487",1,22,1
"7488",1,49,0
"7489",1,18,0
"7490",1,48,0
"7491",1,37,1
"7492",1,39,0
"7493",1,23,1
"7494",1,18,0
"7495",1,16,0
"7496",1,23,0
"7497",1,19,0
"7498",1,25,0
"7499",1,22,1
"7500",1,30,0
"7501",1,50,1
"7502",1,23,0
"7503",1,26,1
"7504",1,21,0
"7505",1,51,0
"7506",1,23,0
"7507",1,36,1
"7508",1,20,1
"7509",1,34,0
"7510",1,47,0
"7511",1,27,1
"7512",1,19,1
"7513",1,18,0
"7514",1,30,0
"7515",1,32,0
"7516",1,49,0
"7517",1,58,0
"7518",1,29,0
"7519",1,32,0
"7520",1,23,0
"7521",1,49,0
"7522",1,18,1
"7523",1,30,0
"7524",1,41,0
"7525",1,31,0
"7526",1,18,0
"7527",1,41,0
"7528",1,27,1
"7529",1,37,0
"7530",1,16,1
"7531",1,26,0
"7532",1,20,0
"7533",1,27,0
"7534",1,33,0
"7535",1,24,0
"7536",1,20,0
"7537",1,21,0
"7538",1,27,0
"7539",0,30,0
"7540",1,30,1
"7541",1,44,0
"7542",1,65,0
"7543",1,30,0
"7544",1,24,0
"7545",1,19,1
"7546",1,29,0
"7547",1,31,0
"7548",1,20,0
"7549",1,28,0
"7550",1,39,0
"7551",1,18,1
"7552",1,18,0
"7553",1,27,0
"7554",1,50,1
"7555",1,28,0
"7556",1,37,0
"7557",1,27,1
"7558",1,26,1
"7559",0,21,0
"7560",1,29,1
"7561",0,33,0
"7562",1,21,1
"7563",1,22,1
"7564",1,22,0
"7565",1,22,1
"7566",1,38,0
"7567",1,17,0
"7568",1,34,0
"7569",1,20,1
"7570",1,18,1
"7571",0,34,0
"7572",1,37,0
"7573",0,21,0
"7574",1,34,0
"7575",1,16,0
"7576",1,29,1
"7577",1,18,1
"7578",1,24,0
"7579",1,41,1
"7580",1,18,0
"7581",1,28,0
"7582",1,55,0
"7583",1,26,0
"7584",1,23,0
"7585",0,38,0
"7586",1,22,0
"7587",1,27,1
"7588",1,21,1
"7589",1,18,0
"7590",1,27,0
"7591",1,17,0
"7592",1,35,0
"7593",0,44,0
"7594",1,26,0
"7595",1,47,1
"7596",1,25,1
"7597",0,24,0
"7598",1,23,0
"7599",1,24,0
"7600",1,32,0
"7601",1,30,1
"7602",1,20,0
"7603",1,19,0
"7604",1,42,0
"7605",1,35,0
"7606",1,24,0
"7607",1,25,0
"7608",1,32,1
"7609",1,23,1
"7610",1,27,0
"7611",1,26,1
"7612",0,27,1
"7613",1,25,0
"7614",1,21,1
"7615",1,25,0
"7616",1,20,0
"7617",0,17,1
"7618",1,56,0
"7619",1,38,0
"7620",1,58,0
"7621",1,51,0
"7622",1,39,0
"7623",1,24,0
"7624",1,33,0
"7625",1,37,0
"7626",1,20,1
"7627",1,25,0
"7628",1,45,1
"7629",1,23,0
"7630",1,24,0
"7631",1,34,0
"7632",1,20,1
"7633",1,18,1
"7634",1,35,0
"7635",1,27,0
"7636",1,30,0
"7637",0,40,0
"7638",1,24,1
"7639",1,21,0
"7640",1,28,0
"7641",1,30,0
"7642",1,20,0
"7643",1,30,0
"7644",1,20,0
"7645",1,18,1
"7646",1,22,1
"7647",1,31,0
"7648",1,21,0
"7649",1,25,1
"7650",1,44,0
"7651",1,22,0
"7652",1,22,0
"7653",1,28,0
"7654",1,38,0
"7655",1,27,0
"7656",1,22,0
"7657",1,24,0
"7658",0,24,0
"7659",1,36,1
"7660",1,23,0
"7661",1,23,0
"7662",1,37,0
"7663",1,32,0
"7664",1,42,1
"7665",1,28,0
"7666",1,30,0
"7667",1,33,0
"7668",1,22,0
"7669",1,35,1
"7670",1,53,0
"7671",1,35,1
"7672",1,22,0
"7673",1,24,0
"7674",1,52,0
"7675",1,30,1
"7676",1,19,0
"7677",1,27,0
"7678",1,27,1
"7679",1,21,0
"7680",1,23,0
"7681",1,26,0
"7682",1,30,0
"7683",1,20,1
"7684",1,34,0
"7685",1,21,0
"7686",0,42,0
"7687",1,20,0
"7688",1,22,1
"7689",1,32,1
"7690",1,25,1
"7691",1,47,0
"7692",1,25,0
"7693",1,24,1
"7694",1,27,1
"7695",1,25,0
"7696",1,20,0
"7697",1,62,0
"7698",1,32,0
"7699",0,31,0
"7700",1,19,0
"7701",1,29,0
"7702",1,33,0
"7703",1,28,0
"7704",1,35,0
"7705",1,52,0
"7706",1,44,0
"7707",1,20,0
"7708",0,35,1
"7709",1,35,0
"7710",1,58,0
"7711",1,29,0
"7712",1,24,0
"7713",1,41,0
"7714",0,28,0
"7715",0,18,0
"7716",1,19,0
"7717",1,23,1
"7718",1,26,1
"7719",1,31,0
"7720",1,23,0
"7721",1,22,0
"7722",1,22,0
"7723",1,19,1
"7724",1,30,1
"7725",1,26,1
"7726",1,26,1
"7727",1,39,0
"7728",1,19,0
"7729",1,20,0
"7730",1,20,1
"7731",1,19,0
"7732",1,43,1
"7733",1,22,0
"7734",1,26,0
"7735",1,34,0
"7736",1,41,1
"7737",1,22,0
"7738",1,25,0
"7739",1,33,0
"7740",1,19,0
"7741",1,34,0
"7742",1,22,1
"7743",1,54,0
"7744",1,34,1
"7745",1,31,0
"7746",0,24,0
"7747",1,25,0
"7748",1,29,0
"7749",1,23,1
"7750",1,24,0
"7751",1,18,0
"7752",1,60,0
"7753",1,19,0
"7754",1,21,0
"7755",1,17,0
"7756",1,29,1
"7757",1,26,0
"7758",1,24,0
"7759",1,21,1
"7760",1,24,0
"7761",1,26,0
"7762",1,32,0
"7763",1,26,0
"7764",0,23,1
"7765",1,18,1
"7766",1,18,0
"7767",1,28,1
"7768",1,39,1
"7769",1,26,0
"7770",1,25,1
"7771",1,18,1
"7772",1,23,0
"7773",1,21,1
"7774",1,21,0
"7775",1,17,1
"7776",1,24,1
"7777",1,42,0
"7778",1,33,0
"7779",1,20,0
"7780",1,26,1
"7781",1,18,0
"7782",1,38,0
"7783",0,25,1
"7784",1,17,0
"7785",1,27,0
"7786",1,32,0
"7787",1,28,0
"7788",1,25,1
"7789",1,23,0
"7790",1,51,0
"7791",0,22,0
"7792",1,37,1
"7793",1,21,1
"7794",1,19,0
"7795",1,31,0
"7796",1,17,1
"7797",1,23,0
"7798",1,29,1
"7799",1,19,0
"7800",1,28,1
"7801",1,23,1
"7802",1,23,0
"7803",1,28,1
"7804",1,20,0
"7805",1,23,1
"7806",1,31,0
"7807",1,57,0
"7808",0,18,0
"7809",0,22,0
"7810",1,30,0
"7811",0,21,0
"7812",1,22,0
"7813",1,21,0
"7814",1,18,1
"7815",1,20,0
"7816",1,19,1
"7817",1,31,0
"7818",1,17,1
"7819",1,21,0
"7820",1,23,0
"7821",1,19,0
"7822",1,45,0
"7823",1,26,0
"7824",1,64,1
"7825",1,24,0
"7826",1,34,0
"7827",1,34,1
"7828",1,32,0
"7829",1,25,0
"7830",1,22,0
"7831",0,61,0
"7832",1,19,0
"7833",1,22,1
"7834",1,23,1
"7835",1,22,0
"7836",1,21,0
"7837",1,20,1
"7838",1,39,0
"7839",1,24,0
"7840",0,23,0
"7841",1,22,0
"7842",1,19,1
"7843",1,46,0
"7844",1,49,1
"7845",1,23,0
"7846",1,23,0
"7847",1,23,1
"7848",1,28,0
"7849",0,19,0
"7850",0,22,0
"7851",1,56,0
"7852",0,34,0
"7853",1,26,1
"7854",1,21,0
"7855",1,62,0
"7856",1,18,0
"7857",1,70,0
"7858",1,20,1
"7859",1,40,1
"7860",1,24,0
"7861",1,18,0
"7862",1,22,0
"7863",1,22,1
"7864",0,32,0
"7865",1,24,0
"7866",1,53,1
"7867",1,20,0
"7868",1,38,0
"7869",1,22,1
"7870",1,22,1
"7871",1,21,0
"7872",1,54,1
"7873",1,28,0
"7874",1,18,1
"7875",1,47,0
"7876",1,32,0
"7877",1,52,1
"7878",1,22,0
"7879",1,65,0
"7880",1,17,0
"7881",1,24,0
"7882",1,23,0
"7883",1,18,1
"7884",1,41,1
"7885",1,20,1
"7886",1,53,1
"7887",1,42,1
"7888",0,28,0
"7889",1,18,1
"7890",1,23,1
"7891",1,33,0
"7892",1,25,0
"7893",1,29,1
"7894",1,38,0
"7895",1,25,1
"7896",1,49,0
"7897",1,36,0
"7898",0,33,0
"7899",0,27,0
"7900",1,22,0
"7901",1,24,0
"7902",1,23,0
"7903",1,19,0
"7904",0,34,0
"7905",1,28,0
"7906",1,22,0
"7907",1,20,1
"7908",1,28,0
"7909",1,44,0
"7910",1,21,1
"7911",1,63,0
"7912",1,53,0
"7913",1,18,0
"7914",1,17,1
"7915",1,25,1
"7916",1,24,0
"7917",1,21,0
"7918",1,24,1
"7919",1,18,1
"7920",1,34,0
"7921",1,24,0
"7922",1,59,0
"7923",1,25,0
"7924",1,38,0
"7925",1,22,1
"7926",1,50,0
"7927",1,33,0
"7928",1,31,1
"7929",1,25,1
"7930",1,33,0
"7931",1,57,0
"7932",1,37,0
"7933",1,20,1
"7934",0,24,0
"7935",1,45,0
"7936",1,26,1
"7937",1,38,1
"7938",1,42,1
"7939",1,32,0
"7940",1,32,0
"7941",1,36,0
"7942",1,20,1
"7943",1,47,0
"7944",1,21,0
"7945",1,26,0
"7946",1,38,1
"7947",1,49,0
"7948",0,30,0
"7949",1,30,0
"7950",1,26,0
"7951",1,18,1
"7952",1,33,0
"7953",1,26,1
"7954",1,23,1
"7955",1,22,1
"7956",1,20,1
"7957",1,31,0
"7958",1,23,1
"7959",1,31,1
"7960",1,23,0
"7961",1,31,1
"7962",1,18,0
"7963",1,38,0
"7964",1,23,0
"7965",1,21,0
"7966",1,33,1
"7967",1,27,1
"7968",1,19,0
"7969",1,45,1
"7970",1,20,0
"7971",1,36,0
"7972",1,26,0
"7973",1,19,1
"7974",1,57,1
"7975",1,37,0
"7976",1,24,1
"7977",1,25,0
"7978",1,38,0
"7979",1,19,0
"7980",1,16,1
"7981",1,65,0
"7982",1,33,0
"7983",1,22,0
"7984",1,28,0
"7985",1,35,1
"7986",1,28,0
"7987",1,24,0
"7988",1,21,1
"7989",1,24,1
"7990",1,21,1
"7991",1,26,0
"7992",1,20,0
"7993",1,26,0
"7994",1,18,0
"7995",1,32,0
"7996",1,18,0
"7997",1,51,1
"7998",1,20,0
"7999",1,17,0
"8000",1,28,1
"8001",1,21,0
"8002",1,25,0
"8003",1,22,0
"8004",1,51,1
"8005",1,44,1
"8006",1,29,0
"8007",1,19,1
"8008",1,38,0
"8009",1,40,0
"8010",1,36,1
"8011",0,52,0
"8012",1,26,0
"8013",1,25,1
"8014",1,26,1
"8015",1,34,1
"8016",1,28,1
"8017",1,45,1
"8018",1,20,0
"8019",1,23,1
"8020",1,34,0
"8021",1,34,0
"8022",1,21,0
"8023",0,22,0
"8024",1,18,0
"8025",1,22,0
"8026",1,36,0
"8027",1,22,1
"8028",1,19,0
"8029",1,23,1
"8030",1,23,0
"8031",0,25,0
"8032",1,24,1
"8033",1,24,0
"8034",1,29,1
"8035",0,22,0
"8036",1,26,0
"8037",1,23,0
"8038",1,28,0
"8039",1,40,0
"8040",1,20,1
"8041",1,27,0
"8042",1,49,0
"8043",1,31,1
"8044",1,52,0
"8045",1,22,0
"8046",1,39,0
"8047",1,55,0
"8048",1,24,0
"8049",1,21,1
"8050",1,29,0
"8051",1,46,0
"8052",1,23,1
"8053",1,40,0
"8054",1,19,0
"8055",1,25,0
"8056",1,36,0
"8057",1,42,0
"8058",1,31,0
"8059",1,20,0
"8060",1,20,1
"8061",1,22,0
"8062",1,18,1
"8063",1,28,0
"8064",1,19,1
"8065",1,47,0
"8066",1,34,0
"8067",0,26,0
"8068",1,42,1
"8069",1,47,0
"8070",1,24,1
"8071",1,22,0
"8072",1,23,0
"8073",1,28,1
"8074",1,46,1
"8075",1,35,0
"8076",1,42,0
"8077",0,32,0
"8078",1,19,1
"8079",1,21,1
"8080",1,39,0
"8081",0,22,0
"8082",1,18,0
"8083",1,19,0
"8084",1,52,0
"8085",1,36,1
"8086",1,41,0
"8087",1,19,0
"8088",1,29,0
"8089",1,40,0
"8090",1,25,0
"8091",1,26,0
"8092",1,31,1
"8093",1,51,1
"8094",1,42,0
"8095",1,26,1
"8096",1,27,1
"8097",1,22,0
"8098",1,43,0
"8099",1,27,0
"8100",1,26,1
"8101",1,20,1
"8102",1,25,0
"8103",1,20,0
"8104",0,31,0
"8105",1,18,0
"8106",1,40,1
"8107",1,26,1
"8108",1,30,1
"8109",1,54,0
"8110",1,43,0
"8111",1,25,0
"8112",1,33,1
"8113",1,24,1
"8114",1,35,1
"8115",1,53,0
"8116",1,20,0
"8117",1,33,0
"8118",0,34,0
"8119",1,23,0
"8120",1,30,1
"8121",1,17,1
"8122",1,24,0
"8123",1,18,0
"8124",1,22,0
"8125",1,19,0
"8126",1,23,0
"8127",1,20,0
"8128",1,34,0
"8129",1,22,0
"8130",1,39,0
"8131",1,28,0
"8132",1,23,1
"8133",1,23,0
"8134",1,20,0
"8135",1,22,0
"8136",0,23,0
"8137",1,41,0
"8138",1,18,1
"8139",1,44,1
"8140",1,22,1
"8141",1,26,1
"8142",0,22,0
"8143",1,29,0
"8144",0,21,0
"8145",1,32,0
"8146",1,17,0
"8147",0,20,0
"8148",1,43,0
"8149",1,23,0
"8150",1,21,0
"8151",1,20,0
"8152",0,20,0
"8153",1,29,0
"8154",1,29,0
"8155",1,24,0
"8156",1,19,0
"8157",0,21,0
"8158",1,19,1
"8159",1,20,1
"8160",1,18,0
"8161",1,19,1
"8162",1,32,0
"8163",1,28,1
"8164",1,32,1
"8165",1,49,0
"8166",1,22,1
"8167",1,27,0
"8168",1,31,1
"8169",1,19,1
"8170",1,32,0
"8171",1,48,1
"8172",1,19,1
"8173",1,47,0
"8174",1,24,1
"8175",1,62,0
"8176",1,40,1
"8177",1,22,0
"8178",0,21,0
"8179",1,24,0
"8180",0,16,0
"8181",1,37,1
"8182",1,38,0
"8183",1,18,1
"8184",1,42,1
"8185",1,22,1
"8186",1,18,1
"8187",1,20,0
"8188",1,36,0
"8189",1,25,0
"8190",1,18,1
"8191",1,23,1
"8192",1,21,1
"8193",1,24,0
"8194",1,23,1
"8195",1,35,0
"8196",1,18,0
"8197",1,26,0
"8198",1,19,0
"8199",1,23,0
"8200",1,19,0
"8201",0,36,0
"8202",1,36,0
"8203",1,26,0
"8204",0,24,0
"8205",1,17,1
"8206",1,20,0
"8207",1,33,0
"8208",1,30,0
"8209",1,26,0
"8210",1,18,0
"8211",1,42,0
"8212",1,24,1
"8213",1,24,1
"8214",1,39,1
"8215",1,29,0
"8216",1,55,1
"8217",1,21,0
"8218",1,45,0
"8219",1,46,1
"8220",1,33,0
"8221",1,18,0
"8222",1,37,0
"8223",1,21,1
"8224",1,21,0
"8225",1,19,0
"8226",1,37,1
"8227",1,28,0
"8228",1,34,0
"8229",0,23,0
"8230",1,18,1
"8231",0,17,0
"8232",1,50,0
"8233",0,55,0
"8234",1,26,0
"8235",1,42,0
"8236",1,46,0
"8237",1,34,1
"8238",1,22,0
"8239",1,28,0
"8240",1,20,0
"8241",1,28,1
"8242",1,17,0
"8243",1,25,1
"8244",1,30,0
"8245",1,43,0
"8246",1,34,1
"8247",1,27,0
"8248",1,29,0
"8249",1,26,0
"8250",1,22,1
"8251",1,21,0
"8252",1,19,0
"8253",1,37,1
"8254",1,27,0
"8255",0,20,0
"8256",1,18,1
"8257",1,22,0
"8258",1,33,0
"8259",1,21,0
"8260",1,21,0
"8261",1,21,0
"8262",1,22,1
"8263",1,19,1
"8264",1,29,0
"8265",1,21,1
"8266",1,29,1
"8267",1,57,1
"8268",1,30,0
"8269",1,23,0
"8270",1,46,0
"8271",1,18,1
"8272",1,28,0
"8273",0,18,0
"8274",1,22,1
"8275",1,32,0
"8276",1,26,0
"8277",1,48,0
"8278",1,33,0
"8279",1,22,1
"8280",1,17,0
"8281",1,18,0
"8282",1,20,1
"8283",1,43,0
"8284",1,49,0
"8285",1,26,1
"8286",1,40,0
"8287",1,19,0
"8288",1,23,1
"8289",1,20,0
"8290",1,21,0
"8291",1,27,1
"8292",1,19,1
"8293",1,52,1
"8294",1,36,0
"8295",1,18,1
"8296",1,32,0
"8297",1,35,0
"8298",0,24,0
"8299",1,36,0
"8300",1,22,1
"8301",1,18,0
"8302",1,22,0
"8303",1,56,0
"8304",1,23,0
"8305",1,18,1
"8306",1,28,1
"8307",1,58,0
"8308",1,18,1
"8309",0,36,0
"8310",1,21,0
"8311",1,20,0
"8312",1,19,0
"8313",1,23,1
"8314",1,40,1
"8315",1,24,0
"8316",1,46,1
"8317",1,31,0
"8318",1,18,1
"8319",1,17,0
"8320",1,24,1
"8321",1,23,0
"8322",1,19,0
"8323",1,22,0
"8324",1,54,0
"8325",1,28,1
"8326",1,26,0
"8327",1,17,1
"8328",1,23,1
"8329",1,19,0
"8330",1,27,1
"8331",1,25,0
"8332",1,29,0
"8333",1,18,1
"8334",1,18,1
"8335",1,27,1
"8336",0,34,0
"8337",1,32,0
"8338",1,21,0
"8339",1,22,0
"8340",1,22,1
"8341",1,16,1
"8342",1,30,1
"8343",0,26,1
"8344",1,25,0
"8345",1,32,0
"8346",1,39,1
"8347",1,21,0
"8348",1,41,1
"8349",1,24,0
"8350",1,18,1
"8351",1,35,0
"8352",1,30,0
"8353",0,26,1
"8354",1,48,1
"8355",1,18,1
"8356",1,20,0
"8357",1,24,0
"8358",1,21,1
"8359",1,25,1
"8360",1,22,1
"8361",1,36,0
"8362",1,25,0
"8363",1,26,1
"8364",1,47,1
"8365",1,18,0
"8366",1,47,0
"8367",1,21,1
"8368",1,27,0
"8369",1,38,0
"8370",1,20,0
"8371",1,19,1
"8372",1,22,0
"8373",1,35,0
"8374",1,51,0
"8375",1,24,1
"8376",1,24,0
"8377",1,33,0
"8378",1,68,0
"8379",1,36,1
"8380",1,29,0
"8381",1,40,0
"8382",1,21,0
"8383",1,19,0
"8384",1,46,0
"8385",1,40,0
"8386",1,28,1
"8387",0,26,1
"8388",0,25,0
"8389",1,20,0
"8390",1,21,0
"8391",1,22,1
"8392",1,50,1
"8393",1,33,0
"8394",1,33,1
"8395",1,20,0
"8396",1,29,0
"8397",1,47,1
"8398",1,32,0
"8399",1,23,1
"8400",1,19,0
"8401",1,20,0
"8402",1,24,0
"8403",1,18,0
"8404",1,49,0
"8405",1,19,1
"8406",1,29,0
"8407",1,22,0
"8408",1,18,1
"8409",1,26,0
"8410",1,18,1
"8411",1,21,0
"8412",1,25,1
"8413",0,22,0
"8414",1,24,0
"8415",1,45,0
"8416",1,48,0
"8417",1,21,0
"8418",1,27,1
"8419",1,21,0
"8420",1,20,1
"8421",1,18,1
"8422",1,19,0
"8423",1,56,0
"8424",1,18,1
"8425",1,30,0
"8426",1,41,1
"8427",1,19,1
"8428",1,21,1
"8429",1,45,0
"8430",1,32,0
"8431",1,18,0
"8432",1,24,1
"8433",1,23,0
"8434",0,35,0
"8435",1,21,0
"8436",1,36,0
"8437",1,26,1
"8438",1,25,1
"8439",0,26,1
"8440",1,41,1
"8441",1,20,0
"8442",1,35,0
"8443",1,23,1
"8444",0,19,0
"8445",1,39,1
"8446",1,20,1
"8447",1,21,1
"8448",1,21,0
"8449",1,54,0
"8450",1,20,1
"8451",1,28,1
"8452",1,22,0
"8453",1,24,0
"8454",1,28,1
"8455",1,21,1
"8456",1,28,0
"8457",1,33,0
"8458",1,18,1
"8459",1,20,1
"8460",1,23,1
"8461",1,25,0
"8462",1,22,1
"8463",1,24,1
"8464",1,20,0
"8465",1,31,0
"8466",1,26,1
"8467",1,40,0
"8468",1,30,0
"8469",1,26,0
"8470",1,40,1
"8471",1,31,0
"8472",1,21,1
"8473",0,17,0
"8474",1,29,1
"8475",1,23,1
"8476",1,27,0
"8477",1,34,1
"8478",1,28,0
"8479",1,36,0
"8480",1,22,1
"8481",1,65,1
"8482",1,25,0
"8483",1,28,1
"8484",1,48,0
"8485",1,24,0
"8486",1,34,1
"8487",1,40,0
